mineral_name,mineral_group,mineral_frequency,sample_label,rock_name,classification,latitude,longitude,doi/ref,igsn,analytical_method,data_source,SiO2,TiO2,Al2O3,FeO,MnO,MgO,Cr2O3,Fe2O3,CaO,Na2O,K2O,P2O5,NiO,BaO,CO2,SO3,SO2,PbO,SrO,ZrO2,Nb2O5,B2O3,WO3,As2O5,ZnO,MoO3,CuO,CdO,Mn2O3,Cu2O,SnO,BeO,SnO2,H2O,F,Cl,Si,Ti,Al,Fe,S,C,Cu,Pb,Zn,Co,Ni,As,Ag,Sb,Hg,Bi,Te,Mo,Mn,Mg,Ca,Na,K,Cr,Sr,Ba,Y2O3,Sc2O3,La2O3,Ce2O3,Pr2O3,Nd2O3,Sm2O3,Gd2O3,Dy2O3,ThO2,UO2,Tb2O3,V2O5,Li,PbO2,TeO2,V2O3,MnO2,Li2O,Cs2O,GeO2,Rb2O,NH42O,Ti2O3
albite,tectosilicate,Abundant,samp. 18LS-18,Andesite,Not given,43.5,88,[23790] MEMTIMIN M. (2020),Not given,Not given,GEOROC,69.28,,18.88,,,,,,0.44,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,tectosilicate,Abundant,samp. AJ26,Syenogranite,Not given,27.3,41.3,[25373] GAHLAN H. A. (2021),Not given,Not given,GEOROC,68.755325,,20.064213,,0.006532,,0.015975,,0.02407,10.696818,0.235059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albite,tectosilicate,Abundant,samp. ZK-37,Trachyandesite,Not given,40.67,35.83,[24969] EYUBOGLU Y. (2021),Not given,Not given,GEOROC,69.12,,20.05,,,,,,0.3012,11.36,0.0678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,Abundant,21 LOMROG09-PC05 188.1-190.1 cm 21,Nan,Not given,88.7,58.51,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,38.584,0.062,21.218,24.935,0.105,2.085,0.011,,11.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,39.562,,22.836,25.398,0.119,10.673,,,0.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,39.184,,22.397,32.151,0.093,6.068,0.024,,0.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,Abundant,173 LOMROG09-PC01 46-48cm 67,Not given,Not given,88.54,133.48,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,38.615,,22.224,29.28,0.789,6.866,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,39.727,0.068,22.896,24.452,0.358,11.716,0.063,,1.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,39.292,0.055,22.163,29.752,0.422,8.343,0.054,,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,38.456,0.166,21.924,24.823,0.157,7.672,0.093,,6.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,Abundant,115 LOMROG09-PC01 46-48cm 9,Not given,Not given,88.54,133.48,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,38.933,0.027,22.241,28.665,0.528,7.884,0.083,,1.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,40.122,,22.405,22.906,0.138,12.655,0.035,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,38.7,0.055,22.934,29.475,0.347,7.18,0.092,,2.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,Abundant,393 LOMROG09-PC01 50-51cm 87,Not given,Not given,88.54,133.48,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,40.338,,22.762,25.306,0.194,11.323,0.038,,1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,38.595,0.06,21.811,30.825,0.899,6.51,0.02,,2.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,39.939,0.068,21.825,28.689,0.643,8.827,0.091,,1.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,37.532,0.077,21.844,33.117,0.097,3.587,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,37.479,0.06,21.628,34.25,0.141,3.632,0.056,,2.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,Abundant,540 LOMROG09-PC01 55-57cm 34,Not given,Not given,88.54,133.48,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,39.355,0.059,22.18,30.666,0.908,6.463,0.02,,2.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,38.512,0.03,22.317,33.136,0.11,3.883,,,2.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,40.136,0.125,23.224,24.437,0.039,12.399,0.142,,0.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,Abundant,104 LOMROG09-PC01 44-46cm 98,Not given,Not given,88.54,133.48,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,38.845,0.138,21.466,26.53,1.245,5.234,0.081,,6.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almandine,nesosilicate,,,,,,,,,,,40.133,,22.781,25.551,0.197,11.515,0.038,,1.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.42,,74.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.32,,72.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.46,,72.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.39,,73.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.88,,73.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.37,,73.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.78,,73.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.71,,73.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.3,,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.88,,72.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.26,,72.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.03,,72.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.23,,72.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.91,,73.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.37,,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.43,,72.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.83,,74.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.1,,73.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,25.91,,72.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anglesite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,26.12,,74.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.674,,,,,,,58.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.611,,,,,,,59.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.393,,,,,,,58.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.91,,,,,,,58.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.345,,,,,,,59.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,41.25,,,,,,,58.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.44,,,,,,,58.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.141,,,,,,,60.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,Common,--,Not given,Not given,,,Not Given,Not Given,EPMA,RRUFF,,,,,,,,,41.03,,,,,,,58.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,41.392,,,,,,,58.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.823,,,,,,,59.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.531,,,,,,,58.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.641,,,,,,,58.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,41.342,,,,,,,60.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.6,,,,,,,59.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.75,,,,,,,58.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.992,,,,,,,58.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.182,,,,,,,59.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,41.672,,,,,,,58.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anhydrite,sulfate,,,,,,,,,,Synthetic Data,,,,,,,,,40.714,,,,,,,59.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55,20.05,,,,,,,46.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.47,19.55,,,,,,,46.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.63,19.53,,,,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.64,19.83,,,,,,,46.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.67,19.64,,,,,,,46.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.82,20.06,,,,,,,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.93,19.48,,,,,,,45.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.37,19.34,,,,,,,45.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.95,19.37,,,,,,,46.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.79,19.35,,,,,,,46.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.78,19.38,,,,,,,46.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.86,19.43,,,,,,,46.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.03,19.66,,,,,,,46.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.15,19.58,,,,,,,45.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.83,19.75,,,,,,,46.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.68,19.85,,,,,,,45.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.89,19.64,,,,,,,45.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.51,19.99,,,,,,,45.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.79,20.02,,,,,,,46.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arsenopyrite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.27,19.43,,,,,,,45.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.18,,,,,,,,,,,,,,,43.62,30.74,,,,,,,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.74,,,,,,,,,,,,,,,43.82,31.29,,,,,,,,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.35,,,,,,,,,,,,,,,44.31,31.74,,,,,,,,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.79,,,,,,,,,,,,,,,44.08,31.37,,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.47,,,,,,,,,,,,,,,44.09,30.54,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.46,,,,,,,,,,,,,,,43.88,31.17,,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.49,,,,,,,,,,,,,,,43.46,31.06,,,,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.57,,,,,,,,,,,,,,,43.77,31.09,,,,,,,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.7,,,,,,,,,,,,,,,43.35,31.71,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.16,,,,,,,,,,,,,,,44.35,30.7,,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.69,,,,,,,,,,,,,,,44.09,31.66,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.22,,,,,,,,,,,,,,,44.19,31.41,,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.04,,,,,,,,,,,,,,,44.82,31.55,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.57,,,,,,,,,,,,,,,43.38,31.69,,,,,,,,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.49,,,,,,,,,,,,,,,43.46,30.63,,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.2,,,,,,,,,,,,,,,43.36,31.17,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.7,,,,,,,,,,,,,,,43.92,31.3,,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.2,,,,,,,,,,,,,,,44.54,31.03,,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.77,,,,,,,,,,,,,,,43.89,31.07,,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
austinite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,21.2,,,,,,,,,,,,,,,43.16,31.14,,,,,,,,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barite,sulfate,Very Common,--,Not given,Not given,,,Not Given,Not Given,EPMA,RRUFF,,,,,,,,,,,,,,65.88,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
